month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202507,38700,"Pontiac, IL",772.0,196500.0,0.0129,0.1913,48,-0.04,0.1294,52.0,0.2638,0.411,32.0,0.0667,-0.2381,0.0,,,0.0,0.0,0.0,20.0,-0.1667,0.25,0.1558,-0.0549,0.0312,45.0,0.1111,0.0112,110.0,-0.0155,0.0536,1735.0,-0.0198,0.0941,265192.0,-0.0152,0.4384,93.0,0.0276,0.069,0.9375,0.1275,-0.1096,0
202507,24860,"Greenville-Anderson-Greer, SC",55.0,387000.0,-0.0159,0.032,3493,0.0393,0.3823,51.0,0.0515,0.1209,1530.0,-0.059,0.096,78.0,-0.3276,-0.1136,0.0115,-0.0051,-0.0035,1538.0,-0.0363,0.1978,0.2254,-0.0044,0.0032,1746.0,-0.0745,-0.0513,193.0,0.0019,0.0094,2047.0,-0.0018,-0.0028,558258.0,0.0025,0.0386,5217.0,-0.0026,0.1986,0.4999,-0.0614,-0.2285,0
202507,48020,"Watertown-Fort Atkinson, WI",436.0,399900.0,0.0,0.0524,155,0.0842,0.1277,33.0,-0.1316,-0.1951,76.0,-0.2083,0.1176,0.0,,,0.0,0.0,0.0,32.0,-0.1579,0.0667,0.1023,-0.0213,-0.0116,73.0,-0.1412,0.021,218.0,-0.0027,0.094,1789.0,-0.0031,-0.0692,449211.0,-0.0198,-0.0252,217.0,-0.0092,0.1046,0.4725,-0.124,-0.0494,0
202507,36340,"Oil City, PA",584.0,167000.0,0.0389,-0.138,114,0.0758,0.3512,60.0,-0.0947,0.3977,48.0,-0.04,0.0909,0.0,,,0.0,0.0,0.0,40.0,0.25,0.6667,0.1819,0.0302,0.0604,59.0,0.1919,-0.0709,103.0,0.047,-0.1609,1504.0,-0.0279,-0.0248,218585.0,0.0069,-0.084,169.0,0.0977,0.1347,0.5198,0.0506,-0.2361,1
202507,,,,,,,77903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
202507,40980,"Saginaw, MI",233.0,191225.0,0.0342,-0.1041,362,0.071,0.2724,42.0,0.0,-0.0233,234.0,0.0354,0.1471,4.0,,,0.0047,0.0047,0.0047,200.0,0.4706,0.3699,0.2339,0.0698,0.0394,269.0,0.0229,0.0915,112.0,-0.0166,-0.144,1625.0,0.0048,-0.0085,242583.0,0.0154,-0.0897,628.0,0.0467,0.1871,0.7417,-0.0349,-0.123,1
202507,32260,"Marshalltown, IA",728.0,186175.0,0.0207,-0.2158,78,-0.0429,0.2787,67.0,0.085,0.34,38.0,-0.24,0.0556,0.0,,,0.0,0.0,0.0,28.0,0.1667,0.75,0.1276,0.014,0.0254,88.0,0.0,0.2324,118.0,0.0057,-0.3092,1538.0,-0.0241,0.0614,205617.0,-0.0099,-0.2492,166.0,-0.009,0.2868,1.1218,0.0482,-0.0421,1
202507,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",9.0,612500.0,-0.02,-0.008,13669,-0.0134,0.5647,38.0,0.1029,0.0563,6628.0,-0.1781,0.0135,292.0,-0.1462,0.0657,0.0117,0.0003,-0.0006,4936.0,-0.0602,0.567,0.156,-0.019,0.0187,7579.0,-0.0977,-0.0148,311.0,-0.0146,-0.039,1982.0,-0.0097,0.023,860525.0,-0.0305,-0.0921,21395.0,-0.037,0.3036,0.5545,-0.0518,-0.3261,0
202507,42020,"San Luis Obispo-Paso Robles, CA",188.0,1107500.0,-0.0378,-0.0415,715,0.0423,0.3833,61.0,0.0517,0.1619,314.0,-0.0188,0.0903,4.0,-0.5,,0.0031,-0.0031,0.0031,252.0,-0.1189,0.4,0.1965,-0.0271,0.0342,279.0,0.0164,-0.0018,592.0,-0.0116,-0.0148,1886.0,-0.013,-0.0181,1548293.0,-0.0286,-0.093,996.0,0.0386,0.2538,0.3898,-0.0099,-0.1504,0
202507,17220,"Clarksburg, WV",421.0,251225.0,-0.0138,0.221,135,0.076,0.0591,52.0,0.0196,0.0297,70.0,0.0,-0.0278,0.0,-1.0,-1.0,0.0,-0.0056,-0.0062,64.0,0.0323,0.1429,0.1873,-0.0027,0.0204,113.0,-0.0175,-0.0816,140.0,0.0041,0.0714,1750.0,-0.0106,0.1085,279970.0,-0.0059,0.1407,251.0,0.0503,0.002,0.8364,-0.0796,-0.1281,0
202507,19500,"Decatur, IL",379.0,159650.0,0.1016,0.0307,180,0.1543,0.0376,31.0,-0.1883,-0.1883,162.0,0.0658,0.6531,0.0,,,0.0,0.0,0.0,90.0,0.2857,0.6071,0.2163,0.034,0.094,67.0,-0.1067,-0.6599,91.0,0.0698,0.0442,1724.0,0.0126,0.0003,198475.0,0.0307,-0.085,250.0,0.0799,-0.3234,0.3733,-0.1091,-0.7655,0
202507,17860,"Columbia, MO",215.0,417375.0,-0.0286,0.009,569,0.086,0.2122,39.0,-0.1034,-0.025,312.0,0.0986,0.1908,0.0,-1.0,,0.0,-0.0035,0.0,202.0,-0.0098,0.086,0.2274,0.0352,0.0476,47.0,-0.8725,-0.8527,197.0,-0.0073,0.0329,2129.0,-0.0263,0.0024,491923.0,-0.0104,0.005,612.0,-0.3073,-0.2297,0.0827,-0.6212,-0.5975,0
202507,43100,"Sheboygan, WI",342.0,338650.0,-0.0037,-0.0808,271,0.0384,0.1735,40.0,0.0596,0.0884,120.0,0.1538,0.25,0.0,,,0.0,0.0,0.0,66.0,0.4348,-0.0294,0.1492,0.0292,-0.0425,45.0,-0.022,0.5345,215.0,-0.0017,0.0788,1660.0,0.0003,-0.0036,523478.0,0.0521,0.0576,315.0,0.0211,0.2046,0.1645,-0.0102,0.0387,0
202507,13060,"Bay City, TX",786.0,336495.0,-0.0052,0.0388,344,0.0331,0.3186,93.0,0.0947,0.1111,66.0,0.4348,1.2,4.0,0.0,0.0,0.0083,-0.0015,-0.0031,68.0,-0.1282,0.619,0.1475,-0.0364,0.0242,47.0,-0.0313,0.0333,214.0,-0.0308,0.092,1506.0,-0.0205,-0.1131,384195.0,-0.0247,0.0291,390.0,0.029,0.2829,0.1354,-0.009,-0.0374,1
202507,32020,"Marion, OH",529.0,191100.0,-0.0755,0.0345,92,0.011,-0.0108,35.0,0.0072,-0.0855,90.0,0.4063,-0.0217,0.0,-1.0,,0.0,-0.0092,0.0,44.0,-0.0435,0.1,0.1858,-0.0241,0.0021,75.0,0.0638,-0.0323,136.0,-0.0328,0.0508,1563.0,-0.0167,-0.0003,253033.0,-0.0169,0.0463,167.0,0.0438,-0.0319,0.8197,0.0407,-0.0182,0
202507,35300,"New Haven-Milford, CT",99.0,497750.0,-0.0018,0.1032,672,0.0874,0.0901,37.0,-0.0135,0.0282,536.0,0.019,-0.0074,8.0,0.3333,1.0,0.004,0.001,0.0019,162.0,-0.1383,-0.2895,0.08,-0.0138,-0.0345,781.0,-0.0839,-0.0785,275.0,-0.0404,0.0145,1723.0,0.0647,0.0667,777333.0,-0.0379,0.0395,1447.0,-0.014,-0.0021,1.1623,-0.2174,-0.2127,0
202507,37140,"Paducah, KY-IL",376.0,239900.0,-0.0233,-0.1007,253,0.002,0.1477,58.0,-0.0212,0.1786,102.0,-0.0377,0.0408,0.0,,,0.0,0.0,0.0,76.0,-0.1556,-0.0256,0.1556,-0.0196,-0.0286,135.0,-0.0461,0.076,132.0,0.0035,0.0807,1761.0,-0.0351,-0.1111,288487.0,-0.0161,-0.1049,384.0,-0.0217,0.1132,0.5327,-0.0269,-0.0355,1
202507,14380,"Boone, NC",583.0,669825.0,-0.0068,-0.0417,495,0.0903,0.313,63.0,0.1934,0.072,148.0,-0.0513,0.3962,0.0,,,0.0,0.0,0.0,148.0,0.2131,0.2982,0.1931,0.0294,0.0149,146.0,0.0174,0.0318,349.0,-0.019,0.0344,2044.0,0.0253,-0.0392,949338.0,-0.0011,-0.0152,637.0,0.0573,0.2347,0.2949,-0.0211,-0.0804,0
202507,24180,"Granbury, TX",487.0,401485.0,-0.0111,-0.0652,713,-0.0398,0.2667,69.0,0.1036,0.1737,166.0,-0.0978,0.0641,8.0,0.3333,1.0,0.0076,0.0019,0.0032,312.0,-0.0714,0.2093,0.2918,-0.0132,0.0039,191.0,0.1437,0.1369,203.0,0.0001,-0.0367,2045.0,-0.0005,-0.0006,575092.0,0.0076,0.0024,901.0,-0.0083,0.2342,0.2681,0.043,-0.0306,0
202507,20900,"El Campo, TX",717.0,239500.0,0.0021,-0.1291,155,0.1273,0.4352,66.0,0.0,-0.1208,36.0,-0.1818,1.0,6.0,-0.5,,0.0263,-0.0249,0.0263,38.0,-0.05,0.2667,0.1649,-0.0043,-0.0402,45.0,-0.0722,1.1429,144.0,-0.0089,0.0452,1660.0,-0.0196,-0.1625,278206.0,-0.0362,-0.1009,197.0,0.0593,0.5115,0.2903,-0.0624,0.0959,1
202507,46140,"Tulsa, OK",54.0,329995.0,-0.0164,0.0092,3221,0.0436,0.1687,52.0,0.04,0.0505,1440.0,-0.0283,0.0604,52.0,-0.1333,1.8889,0.0083,-0.0016,0.005,1460.0,0.0355,0.0912,0.2319,0.0032,-0.003,1592.0,-0.005,0.0304,166.0,-0.0065,0.0381,2037.0,-0.0104,-0.0038,420134.0,-0.0108,0.0139,4807.0,0.0262,0.12,0.4943,-0.0241,-0.0663,0
202507,32700,"McPherson, KS",826.0,260000.0,-0.05,0.1343,65,0.032,-0.1731,44.0,-0.1111,-0.1538,28.0,-0.3,-0.3,0.0,,,0.0,0.0,0.0,26.0,0.1818,-0.2353,0.1959,0.0587,-0.0045,39.0,-0.2376,-0.2062,122.0,-0.0155,0.027,1982.0,-0.0462,0.0089,264300.0,-0.0824,-0.0091,104.0,-0.0837,-0.1779,0.5969,-0.2111,-0.0249,0
202507,38420,"Platteville, WI",596.0,288700.0,-0.0368,0.0314,73,0.0284,-0.1989,46.0,0.1871,0.0055,44.0,0.4667,-0.1538,0.0,,,0.0,0.0,0.0,32.0,0.2308,-0.0588,0.1816,0.0023,-0.0036,55.0,0.0,0.4932,136.0,-0.0348,-0.0788,1967.0,-0.0097,0.0842,341963.0,-0.0288,0.048,128.0,0.0364,0.024,0.7517,-0.0213,0.3484,0
202507,38940,"Port St. Lucie, FL",102.0,439950.0,-0.0102,-0.0223,4659,-0.035,0.2378,87.0,0.0422,0.2098,1038.0,-0.0095,0.0196,52.0,-0.1875,0.04,0.0074,-0.0016,-0.0008,1396.0,-0.1086,0.022,0.2041,-0.0154,-0.0213,1249.0,0.0073,-0.0451,251.0,-0.0036,-0.0265,1755.0,0.0003,-0.0014,737588.0,-0.0442,-0.0066,5903.0,-0.0258,0.167,0.268,0.0112,-0.0794,0
202507,25780,"Henderson, NC",674.0,288725.0,0.0865,-0.0373,87,0.1373,0.381,58.0,0.0043,0.2623,36.0,0.6364,0.0,0.0,,,0.0,0.0,0.0,28.0,-0.2632,0.75,0.1818,-0.0947,0.0648,40.0,-0.0588,-0.0476,174.0,0.0107,0.0097,1712.0,0.0447,-0.0137,333356.0,0.0487,-0.0644,126.0,0.0544,0.2,0.4598,-0.0958,-0.2069,0
202507,10380,"Aguadilla, PR",,495000.0,0.0051,0.0617,209,-0.0544,0.0859,117.0,0.0543,0.6237,36.0,0.2857,-0.4,2.0,,,0.0018,0.0018,0.0018,16.0,-0.1111,-0.3846,0.0452,-0.0093,-0.0464,65.0,0.0,0.4444,262.0,-0.0006,-0.0089,2000.0,0.0,0.0526,792919.0,-0.0403,0.1134,272.0,-0.0523,0.1525,0.3118,0.017,0.0774,0
202507,46220,"Tuscaloosa, AL",183.0,329900.0,0.0212,0.0645,692,0.0305,0.0796,55.0,-0.1089,-0.0391,342.0,0.0962,0.3154,16.0,-0.2,-0.1111,0.0109,-0.0028,-0.0028,190.0,-0.0686,0.0795,0.1279,-0.0259,-0.0088,397.0,-0.0445,0.0051,178.0,0.0065,0.0023,1933.0,0.0262,0.0247,491184.0,0.0245,0.0849,1092.0,0.006,0.0649,0.5737,-0.0451,-0.0425,0
202507,47380,"Waco, TX",174.0,319000.0,-0.0185,-0.0538,1575,0.0518,0.3132,73.0,0.1328,0.0902,366.0,-0.1159,0.064,8.0,-0.2,0.3333,0.0035,-0.0007,0.0003,570.0,0.0071,0.1728,0.2394,-0.0007,-0.0173,461.0,-0.0582,0.3097,182.0,-0.0073,0.0045,1837.0,-0.007,-0.0324,415517.0,-0.0218,-0.0624,2005.0,0.0298,0.2941,0.2928,-0.0342,-0.0008,0
202507,25900,"Hilo-Kailua, HI",238.0,643975.0,-0.053,0.0165,1171,-0.0004,0.1538,87.0,0.0087,0.1044,310.0,-0.5141,-0.0491,6.0,0.0,2.0,0.0033,0.0002,0.0021,268.0,0.0308,-0.1067,0.1341,0.0001,-0.0462,298.0,-0.0357,-0.1237,524.0,-0.0189,0.092,1356.0,-0.0295,-0.059,1318312.0,-0.0298,-0.062,1452.0,-0.0199,0.0752,0.2542,-0.0093,-0.0805,0
202507,42340,"Savannah, GA",125.0,422450.0,-0.0103,-0.0187,2069,-0.0014,0.4587,62.0,0.0696,0.2813,656.0,-0.1654,-0.1206,44.0,-0.45,0.0,0.0121,-0.0092,-0.0027,822.0,-0.1255,0.3838,0.2255,-0.0214,0.0356,930.0,-0.052,-0.0292,214.0,-0.0075,-0.0225,2027.0,-0.0065,0.0022,604504.0,-0.0254,-0.2335,2980.0,-0.0181,0.2638,0.4496,-0.024,-0.226,0
202507,32940,"Meridian, MS",432.0,188625.0,0.0338,0.0616,150,0.15,0.1283,54.0,-0.0696,-0.0855,50.0,-0.1667,0.3889,0.0,-1.0,,0.0,-0.0079,0.0,34.0,0.0625,-0.0556,0.1367,0.0115,-0.0261,55.0,-0.0756,-0.0265,101.0,0.0123,0.087,1886.0,0.0166,-0.0253,249569.0,-0.0103,0.0513,206.0,0.0871,0.0957,0.3679,-0.0898,-0.0585,0
202507,36580,"Oneonta, NY",548.0,296725.0,0.0025,-0.0076,179,0.1019,0.0085,51.0,0.1022,-0.0465,84.0,0.0,0.4,2.0,,,0.0049,0.0049,0.0049,42.0,-0.16,0.05,0.1119,-0.0301,-0.0023,141.0,0.1463,0.0255,160.0,-0.0039,-0.0353,1960.0,-0.0031,0.0396,408670.0,-0.0378,-0.1152,313.0,0.1121,0.013,0.7899,0.0307,0.0131,0
202507,49180,"Winston-Salem, NC",80.0,354700.0,-0.0008,0.0136,1671,0.0274,0.2814,50.0,0.1124,0.0761,836.0,-0.0873,0.0195,24.0,-0.5,-0.0769,0.0063,-0.0064,-0.0017,734.0,0.0397,0.2483,0.1966,0.0092,0.0151,1208.0,-0.0386,0.0917,182.0,-0.0072,0.0057,1990.0,0.0014,0.0415,439369.0,0.007,0.0447,2879.0,0.0,0.1953,0.7229,-0.0496,-0.1256,0
202507,40380,"Rochester, NY",51.0,284950.0,-0.0087,0.0461,994,0.1045,0.122,30.0,0.25,-0.1892,1222.0,-0.0348,0.1442,32.0,0.4545,0.2308,0.0089,0.0035,0.002,248.0,0.0598,0.5122,0.0629,0.0047,0.0218,1969.0,0.049,0.0546,169.0,-0.0209,0.059,1723.0,0.0273,0.0048,382055.0,-0.0183,0.0889,2932.0,0.0566,0.074,1.9814,-0.1048,-0.1265,0
202507,33660,"Mobile, AL",131.0,275812.0,-0.0043,0.0714,1414,0.0209,0.1643,64.0,0.024,0.2308,518.0,-0.125,-0.1279,14.0,0.75,-0.3636,0.0056,0.0031,-0.0056,480.0,-0.0244,0.0,0.1939,-0.0223,-0.0521,561.0,1.9893,2.3867,149.0,-0.0006,0.0505,1836.0,-0.0033,0.0251,350271.0,-0.0241,0.0193,1971.0,0.2491,0.4274,0.3965,0.2611,0.2602,0
202507,25420,"Harrisburg-Carlisle, PA",93.0,359675.0,0.0132,0.0322,847,0.0138,0.2016,39.0,0.0833,0.0685,634.0,-0.0155,-0.0394,12.0,-0.5,-0.5385,0.0054,-0.005,-0.0063,340.0,0.1039,0.0897,0.144,0.0139,0.0044,775.0,-0.1253,-0.1066,179.0,-0.0009,0.0422,2002.0,0.0039,0.017,424248.0,-0.0132,0.0067,1638.0,-0.0491,0.0456,0.9155,-0.1455,-0.3158,0
202507,48220,"Weatherford, OK",751.0,212000.0,-0.0021,0.1305,154,0.0769,0.5323,71.0,-0.05,-0.1311,56.0,0.12,0.1667,0.0,,,0.0,0.0,0.0,52.0,0.2381,0.8571,0.2078,0.0385,0.0723,51.0,-0.1217,0.3117,112.0,-0.0095,0.0677,1800.0,0.0008,0.0659,261650.0,0.005,0.1496,205.0,0.0224,0.4643,0.3279,-0.0742,-0.0552,0
202507,11020,"Altoona, PA",339.0,156450.0,0.0014,0.0998,213,0.1123,0.034,44.0,-0.0585,0.0536,120.0,-0.0625,0.0,0.0,,-1.0,0.0,0.0,-0.0057,100.0,0.1905,0.2195,0.2781,0.0334,0.03,14.0,-0.3571,-0.3721,101.0,-0.0216,-0.0218,1757.0,-0.0048,0.0869,225473.0,-0.0073,0.2569,226.0,0.061,0.0,0.0634,-0.0463,-0.041,0
202507,24640,"Greenfield, MA",455.0,459500.0,0.0467,0.0111,105,0.0347,0.3397,35.0,0.4894,0.0606,64.0,-0.2558,0.0323,0.0,,,0.0,0.0,0.0,42.0,0.4,0.6154,0.2194,0.0851,0.0688,18.0,-0.0769,-0.2941,251.0,0.0165,0.0887,1837.0,-0.0161,-0.0565,687043.0,0.0045,-0.0305,124.0,0.0335,0.1818,0.1722,-0.0208,-0.1547,0
202507,29820,"Las Vegas-Henderson-North Las Vegas, NV",31.0,475000.0,-0.0104,-0.0103,9954,0.0149,0.6566,54.0,0.07,0.3375,3232.0,-0.0516,0.0352,168.0,0.12,0.0769,0.0106,0.0012,-0.0024,3972.0,-0.0711,0.6003,0.251,-0.0164,0.0481,2671.0,-0.061,-0.1178,268.0,-0.0035,-0.0058,1787.0,-0.0039,-0.0171,739671.0,-0.0229,-0.0982,12606.0,-0.0011,0.3961,0.2683,-0.0217,-0.2355,0
202507,24300,"Grand Junction, CO",270.0,480000.0,0.0215,-0.0724,718,0.0638,0.4293,52.0,0.0612,0.0297,296.0,-0.119,0.1385,6.0,-0.25,0.5,0.0044,-0.0014,0.0009,312.0,-0.093,0.5294,0.2409,-0.0065,0.0565,331.0,-0.1359,-0.0294,285.0,0.0091,0.0011,1744.0,0.0094,-0.0419,698876.0,0.1045,0.074,1044.0,-0.0128,0.2429,0.4606,-0.1065,-0.2177,0
202507,36260,"Ogden-Clearfield, UT",105.0,560000.0,-0.0114,-0.021,1794,0.0205,0.3115,50.0,0.087,0.1364,772.0,-0.1187,0.0873,60.0,0.0345,0.6667,0.0184,0.0013,0.0053,1016.0,-0.0136,0.3956,0.3061,0.0005,0.0391,738.0,-0.0315,0.0894,234.0,-0.0031,0.0109,2443.0,-0.0165,-0.0239,736285.0,0.0451,0.0221,2532.0,0.0098,0.2421,0.4112,-0.0221,-0.0839,0
202507,38900,"Portland-Vancouver-Hillsboro, OR-WA",27.0,599995.0,-0.0244,-0.0283,8713,0.0483,0.263,55.0,0.1237,0.172,3172.0,-0.1661,-0.0763,880.0,-0.1093,0.0304,0.0556,-0.0084,-0.0102,4798.0,0.0504,0.2277,0.3132,0.0177,0.0341,3405.0,-0.0406,-0.0505,313.0,-0.0043,-0.0213,2004.0,-0.0016,-0.0074,775377.0,-0.0156,-0.0346,12075.0,0.0187,0.1567,0.3908,-0.0362,-0.129,0
202507,19100,"Dallas-Fort Worth-Arlington, TX",4.0,439900.0,-0.0002,-0.0224,31819,0.0265,0.3021,53.0,0.06,0.2045,10566.0,-0.1349,-0.0134,502.0,0.1409,0.1952,0.0095,0.0014,0.0004,16498.0,-0.0059,0.1744,0.3117,0.0062,0.0059,10482.0,-0.0524,0.0113,205.0,-0.0082,-0.0153,2200.0,-0.0005,-0.0106,626118.0,-0.0189,-0.0224,42289.0,0.004,0.2141,0.3294,-0.0274,-0.0947,0
202507,36900,"Ottumwa, IA",783.0,171325.0,0.0084,0.0305,93,0.0054,-0.0412,54.0,-0.0225,0.3313,42.0,0.9091,-0.0455,0.0,,,0.0,0.0,0.0,28.0,0.2727,0.0769,0.1583,0.0359,0.0181,43.0,-0.086,-0.2672,118.0,-0.004,-0.1438,1460.0,-0.0193,0.1889,194327.0,-0.0643,-0.0416,136.0,-0.0252,-0.0997,0.457,-0.0457,-0.1409,0
202507,30580,"Liberal, KS",910.0,207000.0,0.0389,0.0319,34,-0.0145,-0.0933,91.0,0.1375,0.8571,14.0,1.3333,-0.125,0.0,,,0.0,0.0,0.0,10.0,0.6667,1.5,0.129,0.0463,0.0623,22.0,-0.0851,0.1944,97.0,-0.0376,-0.0679,2155.0,0.0816,0.1412,229809.0,0.0316,0.0767,56.0,-0.0427,0.0182,0.6324,-0.0488,0.1524,0
202507,14700,"Branson, MO",559.0,288500.0,0.0061,0.0214,875,-0.0213,0.1856,87.0,0.1054,0.0881,168.0,-0.1765,-0.0118,6.0,0.5,,0.0051,0.002,0.0051,246.0,-0.0538,0.0082,0.199,-0.0021,-0.031,183.0,-0.0617,0.0641,208.0,0.0087,0.0027,1379.0,-0.0029,-0.0241,403024.0,0.0183,-0.0412,1050.0,-0.0358,0.1545,0.2086,-0.009,-0.0238,0
202507,28020,"Kalamazoo-Portage, MI",185.0,357450.0,-0.0138,-0.0468,488,0.1156,0.2597,36.0,-0.0139,-0.1932,348.0,-0.0333,0.2701,2.0,,-0.5,0.0015,0.0015,-0.0023,222.0,0.0278,0.1809,0.1744,0.0084,0.0047,424.0,-0.0242,0.0587,173.0,0.0034,0.02,2049.0,-0.0061,0.0069,447013.0,-0.0179,0.0224,913.0,0.0494,0.1492,0.8697,-0.1245,-0.1651,0
202507,37060,"Oxford, MS",474.0,479450.0,-0.0114,-0.1217,356,0.0456,0.4451,58.0,0.1443,0.055,128.0,-0.1233,0.4884,0.0,-1.0,-1.0,0.0,-0.0143,-0.0102,140.0,0.3725,1.0588,0.202,0.0519,0.0808,192.0,-0.0496,-0.2386,260.0,0.0,0.0406,1904.0,-0.0123,-0.1344,645595.0,-0.0022,-0.0779,548.0,0.0111,0.095,0.5387,-0.054,-0.4837,1
202507,40760,"Ruidoso, NM",876.0,490000.0,-0.0171,-0.0193,510,0.0293,0.7972,92.0,0.1152,0.4319,68.0,-0.3704,-0.3333,0.0,,,0.0,0.0,0.0,142.0,0.2456,2.55,0.2345,0.0531,0.1453,27.0,0.08,-0.069,266.0,-0.0025,-0.0002,1931.0,-0.0344,-0.0362,662361.0,-0.0193,-0.0575,537.0,0.0307,0.7059,0.053,0.0025,-0.0493,0
202507,29380,"Lake City, FL",491.0,344725.0,-0.0099,0.0368,262,0.0417,0.354,79.0,0.0429,0.1704,60.0,0.0714,0.1111,4.0,,,0.0101,0.0101,0.0101,66.0,-0.2667,-0.0833,0.1902,-0.054,-0.0385,53.0,-0.1654,-0.1017,191.0,0.0033,0.0064,1827.0,-0.0076,0.0156,459627.0,-0.0116,0.0939,314.0,-0.0016,0.2485,0.2023,-0.0502,-0.1026,0
202507,28940,"Knoxville, TN",56.0,466950.0,0.0153,-0.0053,3393,0.044,0.4272,57.0,0.0273,0.2697,1410.0,-0.0662,0.0028,44.0,0.375,0.4667,0.0065,0.0018,0.0011,1828.0,0.0212,0.3151,0.2683,0.008,0.0319,2023.0,-0.0297,0.0298,234.0,-0.0021,0.0294,2076.0,-0.0012,-0.0348,626462.0,0.0068,-0.0055,5406.0,0.0112,0.2461,0.5963,-0.0453,-0.2301,0
202507,37540,"Paris, TN",775.0,259962.0,0.0002,-0.1298,131,0.0155,-0.0368,65.0,0.0198,0.0661,44.0,0.375,0.1579,0.0,,,0.0,0.0,0.0,42.0,-0.2759,-0.087,0.1952,-0.129,-0.0292,31.0,-0.1867,-0.1159,165.0,0.0055,-0.0089,1656.0,0.0273,-0.0987,372171.0,-0.0169,-0.0816,160.0,-0.0361,-0.056,0.2328,-0.0579,-0.0209,1
202507,42100,"Santa Cruz-Watsonville, CA",208.0,1250000.0,-0.0362,-0.0353,616,0.0165,0.5615,52.0,0.1573,0.1573,218.0,0.0093,0.101,4.0,0.0,0.0,0.004,0.0,-0.0017,212.0,0.06,0.5588,0.2015,-0.0105,0.0201,164.0,0.0721,0.0792,754.0,-0.0199,-0.0321,1647.0,-0.0084,0.0289,1696129.0,-0.0258,-0.0595,784.0,0.0323,0.4469,0.2654,0.0138,-0.1186,0
202507,34020,"Morgan City, LA",644.0,180000.0,0.0158,-0.0676,137,0.0458,0.311,82.0,-0.1901,0.2913,24.0,-0.2941,-0.25,0.0,,,0.0,0.0,0.0,42.0,0.05,0.6154,0.2323,0.0275,0.0592,19.0,-0.1163,0.5833,100.0,-0.0025,-0.0215,1739.0,0.0035,-0.045,231604.0,0.018,-0.0384,156.0,0.013,0.3234,0.1387,-0.0254,0.0239,0
202507,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",88.0,550000.0,0.0001,-0.0089,1780,0.0277,0.085,51.0,0.1348,0.0978,784.0,-0.0554,0.098,18.0,0.2857,0.2857,0.0048,0.0009,-0.0007,406.0,-0.0814,0.3716,0.1101,-0.0106,-0.011,1128.0,0.032,4.4625,267.0,-0.001,0.0425,2088.0,0.0127,-0.0377,870018.0,0.0138,0.043,2898.0,0.0304,0.5827,0.6337,0.0026,0.5078,0
202507,33220,"Midland, MI",429.0,416250.0,0.1701,0.3653,116,-0.0648,0.3916,42.0,0.3254,0.5045,84.0,-0.1923,-0.2759,0.0,,,0.0,0.0,0.0,48.0,0.1429,0.6,0.1532,0.0306,0.0598,126.0,-0.0667,0.1455,202.0,0.062,0.2193,1971.0,0.0075,0.1294,513797.0,0.0698,0.3905,239.0,-0.0591,0.2383,1.0909,-0.0022,-0.2344,0
202507,19940,"Dixon, IL",792.0,255000.0,0.0305,0.435,57,0.0179,0.3256,50.0,-0.0099,0.1824,28.0,-0.2222,-0.125,2.0,,,0.0148,0.0148,0.0148,22.0,0.1,0.2222,0.1897,0.0365,0.0266,36.0,-0.0886,-0.1325,143.0,0.0097,0.2013,1885.0,0.0593,0.1469,304123.0,0.0738,0.3303,92.0,-0.0265,0.1018,0.6316,-0.0738,-0.3335,0
202507,43020,"Shawano, WI",625.0,347225.0,0.0564,0.2922,70,0.0448,0.2281,49.0,0.1737,0.3333,46.0,0.2778,0.0,0.0,,,0.0,0.0,0.0,26.0,-0.2353,0.625,0.1683,-0.0369,0.0728,59.0,-0.0992,0.1132,192.0,0.0003,0.0663,1597.0,-0.0295,-0.0443,381747.0,-0.0046,0.0398,128.0,-0.0192,0.1591,0.8429,-0.1348,-0.087,0
202507,20100,"Dover, DE",252.0,402500.0,-0.0128,-0.0476,522,0.0126,0.3001,44.0,0.2055,-0.12,214.0,-0.2411,0.1758,14.0,-0.125,-0.3636,0.0117,-0.0032,-0.0135,194.0,0.043,0.3472,0.1911,0.0183,0.0332,288.0,0.0,-0.012,202.0,-0.0127,-0.0053,1961.0,-0.0076,-0.0269,422953.0,-0.0117,-0.0585,812.0,0.0012,0.1692,0.5517,-0.007,-0.1743,0
